"","year","month","pro_inter_violen","pro_homicidios","pro_max_temp","pro_humedad","num_festivos","pro_multas","pro_indice","pro_inter_violen_est","pro_homicidios_est","pro_multas_est","indice_crimen"
"31",2012,7,9.93548387096774,0.935483870967742,33.3870967741936,79.9032258064516,2,2.70967741935484,33.6065451612903,-0.0246291064004175,-0.301190749925419,-0.787040036045105,-0.591420182724131
"32",2012,8,8.80645161290323,0.645161290322581,34.1612903225806,83.8387096774194,2,2.61290322580645,34.1453709677419,-0.791982658544208,-1.62128556666036,-0.833981876382389,-1.37776684426844
"33",2012,9,10.5,1.1,34.5666666666667,83.9,0,2.83333333333333,35.1973166666667,0.359047669671478,0.446862979557714,-0.72705879561413,-0.160542686253989
"34",2012,10,6.03225806451613,0.709677419354839,32.6451612903226,84.4838709677419,1,2.09677419354839,32.4547709677419,-2.67747995809752,-1.32793116294148,-1.08433835818124,-2.87037601495232
"35",2012,11,5.5,1.06666666666667,33,82,2,3.9,33.47651,-3.03923234696531,0.295296537636295,-0.209655399896507,-2.30237787381001
"36",2012,12,7.96774193548387,1.09677419354839,33.1935483870968,76.741935483871,2,4.29032258064516,32.9254225806452,-1.36201672585102,0.43219525937177,-0.0203233105361271,-0.937415093648492
"37",2013,1,8.45161290322581,0.580645161290323,31.741935483871,75.7741935483871,2,3.51612903225806,29.5238,-1.0331509177894,-1.91463997037924,-0.395858033234402,-1.30263823355036
"38",2013,2,10.3571428571429,1,32.6785714285714,75.75,5,8.46428571428571,30.1628607142857,0.261953954910427,-0.00783634620654345,2.00432296972555,1.53459613285872
"39",2013,3,10.1290322580645,0.935483870967742,32.9677419354839,77.8064516129032,7,4.7741935483871,32.2258193548387,0.106917216824232,-0.301190749925419,0.214385891150295,0.176384622077958
"40",2013,4,11.4333333333333,0.533333333333333,34.9,76.2,0,9.76666666666667,33.05394,0.993393272777011,-2.12976653310641,2.63606327655042,2.17153071055087
"41",2013,5,11.258064516129,1.16129032258065,33.8709677419355,78.8064516129032,2,10.6774193548387,32.8735741935484,0.874270768968022,0.725549663090647,3.07783815172464,2.80967969048095
"42",2013,6,11.5,0.966666666666667,34.2333333333333,82.1333333333333,2,5.83333333333333,33.6466733333333,1.03870367299883,-0.159402788127963,0.728138254841684,1.21885119376706
"43",2013,7,9.12903225806452,0.903225806451613,34.6774193548387,77.9354838709677,2,2.83870967741935,33.435635483871,-0.572738786503125,-0.447867951784857,-0.724450915595392,-0.969206815298384
"44",2013,8,10.3548387096774,0.935483870967742,33.6129032258064,81.8709677419355,2,11.3548387096774,31.989264516129,0.260387927252991,-0.301190749925419,3.40643103408563,2.43081968043682
"45",2013,9,11.1333333333333,1.13333333333333,33.9333333333333,84,0,5.23333333333333,32.98004,0.789496471778803,0.598429421479133,0.437098844750522,0.956179899599297
"46",2013,10,10.4838709677419,0.838709677419355,33.6451612903226,86.0967741935484,1,4.16129032258065,33.1887161290323,0.348085476069424,-0.741222355503733,-0.0829124309858395,0.0858670645974355
"47",2013,11,9.13333333333333,0.666666666666667,33,86.0666666666667,2,5.83333333333333,32.2898466666667,-0.569815534875911,-1.52350076542074,0.728138254841684,-0.15309747151263
"48",2013,12,10.8064516129032,0.709677419354839,32.5161290322581,80.9354838709677,2,4.38709677419355,31.6831709677419,0.567329348110506,-1.32793116294148,0.0266185298011572,0.230582929227792
"49",2014,1,9.70967741935484,1.12903225806452,32,78.5161290322581,2,2.74193548387097,30.309835483871,-0.178099816829176,0.578872461231209,-0.771392755932677,-0.560382608796644
"50",2014,2,11.5357142857143,0.785714285714286,32.6071428571429,80,1,3.07142857142857,29.775575,1.0629771016891,-0.98219204427281,-0.611566966212875,0.213693498658202
"51",2014,3,11.8064516129032,1.29032258064516,33.0322580645161,80.8387096774194,4,4.2258064516129,30.9719193548387,1.24698535143786,1.3122584705284,-0.0516178707609833,1.06712049816226
"52",2014,4,10.7333333333333,0.633333333333333,34.4,81.3666666666667,5,1.83333333333333,32.8576566666667,0.51763407044786,-1.67506720734215,-1.2121244790994,-0.689177727411136
"53",2014,5,11.0322580645161,1.06451612903226,34.6451612903226,82.0645161290323,2,2.03225806451613,34.2801161290323,0.720800058539265,0.285518057512332,-1.1156329184061,-0.183044385584571
"54",2014,6,11.6,1.1,34.6333333333333,82.5666666666667,0,2.43333333333333,35.47525,1.10666927333157,0.446862979557714,-0.921085069008239,0.251820408433887
"55",2014,7,9.54838709677419,0.838709677419355,35.1935483870968,79.4838709677419,0,1.80645161290323,34.8424935483871,-0.287721752849717,-0.741222355503733,-1.22516387919309,-1.14247836994177
"56",2014,8,11.741935483871,0.67741935483871,34.8064516129032,81.258064516129,2,2.32258064516129,34.5601225806452,1.20313657702965,-1.47460836480092,-0.974807397394242,-0.00226072488388063
"57",2014,9,11.1333333333333,1.03333333333333,34.3333333333333,87,0,1.7,33.50251,0.789496471778803,0.143730095714876,-1.2767999035641,-0.262641161177535
"58",2014,10,7.67741935483871,1.19354838709677,34,87.9354838709677,0,1.29032258064516,33.1552580645161,-1.559336210688,0.872226864950084,-1.47552036099194,-1.99164588586256
"59",2014,11,7.33333333333333,0.866666666666667,33.4,87.1,2,2.1,33.1600333333333,-1.79319634086515,-0.61410211389222,-1.08277363017,-2.12050557973871
"60",2014,12,8.58064516129032,1.19354838709677,33.2258064516129,85,3,2.67741935483871,32.560364516129,-0.945453368972966,0.872226864950084,-0.802687316157533,-1.09436699506151
"61",2015,1,10.7096774193548,0.903225806451613,31.9677419354839,80.9032258064516,2,2.87096774193548,29.9976129032258,0.501556186498181,-0.447867951784857,-0.708803635482964,-0.178974260524122
"62",2015,2,12.1428571428571,1.17857142857143,32.4642857142857,80.2857142857143,5,3.92857142857143,31.14915,1.47562538942356,0.804126735515345,-0.195796380368357,1.06010180127922
"63",2015,3,11.1612903225806,1.2258064516129,31.9677419354839,78.8387096774194,1,1.38709677419355,29.8703935483871,0.808497607355698,1.01890406680952,-1.42857852065466,-0.219560591017087
"64",2015,4,10.2,1,34,81.6333333333333,4,1.76666666666667,33.3226733333333,0.15515086867327,-0.00783634620654345,-1.24446219133175,-0.724060966975857
"65",2015,5,14.3548387096774,1.25806451612903,34.0322580645161,81.3548387096774,2,5.51612903225806,33.9391612903226,2.97901194056242,1.16558126866896,0.574273333736142,2.72245004089718
"66",2015,6,10.4666666666667,1.3,34.8666666666667,81.5,0,5.73333333333333,34.96443,0.336392469560566,1.35626163108623,0.679631686493157,0.903744271795752
"67",2015,7,9.80645161290323,1.29032258064516,34.4193548387097,79.741935483871,0,4.2258064516129,33.749435483871,-0.112326655216851,1.3122584705284,-0.0516178707609833,0.080526606965281
"68",2015,8,9.54838709677419,1.19354838709677,35.258064516129,79.8387096774194,2,6.38709677419355,35.5920741935484,-0.287721752849717,0.872226864950084,0.9967498967717,0.591106478832432
"69",2015,9,10.5666666666667,0.866666666666667,36,82.6,0,3.06666666666667,37.3794166666667,0.404358069893301,-0.61410211389222,-0.6138768028009,-0.210708554083308
"70",2015,10,9.41935483870968,1.19354838709677,34.3548387096774,84.9677419354839,0,3.96774193548387,35.6004580645161,-0.37541930166615,0.872226864950084,-0.176796111660408,-0.260429087558067
"71",2015,11,9.96666666666667,1.4,33,86.9666666666667,2,3.6,33.2852933333333,-0.00343553210311277,1.81096095685049,-0.355175104942089,0.0305166322751356
"72",2015,12,10.6774193548387,1.35483870967742,33.741935483871,81.3870967741936,3,3.2258064516129,34.1597580645161,0.479631799294073,1.60561287424727,-0.536683554246255,0.228487497490665
"73",2016,1,10.1935483870968,1.03225806451613,33.1935483870968,79.9354838709677,3,4.87096774193548,31.2170387096774,0.150765991232449,0.138840855652894,0.261327731487579,0.305686646460478
"74",2016,2,11.448275862069,1.24137931034483,32.551724137931,79.0344827586207,4,4.37931034482759,31.3216413793103,1.00354905213708,1.0897137504658,0.0228416001188472,0.907063790736954
"75",2016,3,9.41935483870968,1.19354838709677,33.5483870967742,76.5161290322581,5,2.54838709677419,32.2512516129032,-0.37541930166615,0.872226864950084,-0.865276436607245,-0.722654571485511
"76",2016,4,11.6333333333333,1.13333333333333,34.5333333333333,78.5,0,3.16666666666667,34.0509133333333,1.12932447344248,0.598429421479133,-0.565370234452373,0.529800054134491
"77",2016,5,11.3225806451613,1.12903225806452,34.1612903225806,85.4838709677419,2,3.45161290322581,36.1024870967742,0.918119543376239,0.578872461231209,-0.427152593459258,0.466370368003351
"78",2016,6,10.0666666666667,1.1,33.4333333333333,82.7666666666667,0,4.8,34.1692066666667,0.0645300682296227,0.446862979557714,0.226903715240237,0.2661577358831
"79",2016,7,12.2258064516129,1.06451612903226,33.9354838709677,78.9677419354839,0,3.70967741935484,34.1215161290323,1.53200238509127,0.285518057512332,-0.301974352559833,0.951995869199432
"80",2016,8,10.8709677419355,1.09677419354839,34.2903225806452,78.741935483871,2,2.54838709677419,35.0062290322581,0.611178122518723,0.43219525937177,-0.865276436607245,-0.07253940121779
"81",2016,9,10.2,0.833333333333333,33.5666666666667,83.8333333333333,0,2.33333333333333,34.27669,0.15515086867327,-0.765668555813639,-0.969591637356766,-0.653120514983408
"82",2016,10,10.6451612903226,0.967741935483871,32.8709677419355,86.5806451612903,0,3.90322580645161,32.3759419354839,0.457707412089964,-0.154513548065981,-0.208090671885264,0.169338145783246
"83",2016,11,10.2333333333333,1,32.5,87.1333333333333,2,3.83333333333333,31.9810633333333,0.177806068784182,-0.00783634620654345,-0.241993112128859,-0.0345894171918562
"84",2016,12,9.61290322580645,1.25806451612903,32.1612903225806,80.9032258064516,2,3.51612903225806,31.6998064516129,-0.2438729784415,1.16558126866896,-0.395858033234402,-0.268049976873769
